Date,North mean,North median,North std,Central mean,Central median,Central std,South mean,South median,South std,Total mean,Total median,Total std
2017-01-05,1.7906901836395264,1.8883081674575806,1.1472370624542236,1.3635711669921875,0.8065125346183777,1.0053716897964478,2.267507791519165,2.393404960632324,0.8023397922515869,1.7569023370742798,1.7961369752883911,1.1052441596984863
2017-01-12,2.5434958934783936,2.0965828895568848,1.9441169500350952,2.4686620235443115,2.063925266265869,1.756671667098999,3.232818126678467,3.611475944519043,1.4095745086669922,2.620959997177124,2.7097179889678955,1.8180229663848877
2017-03-03,,,,,,,,,,,,
2017-04-12,1.880823016166687,0.9636319279670715,1.8517361879348755,2.0892906188964844,1.1702005863189697,1.807871699333191,2.044299840927124,1.8826234340667725,1.2456544637680054,1.9809776544570923,1.2531094551086426,1.758787989616394
2017-05-22,3.254007339477539,2.6675000190734863,2.4666223526000977,3.434920310974121,2.668912887573242,2.5221943855285645,3.807100534439087,4.2229905128479,1.803600788116455,3.401319742202759,3.3912429809570312,2.40631103515625
2017-06-11,4.913857936859131,4.716187477111816,3.618084669113159,4.613829135894775,4.732022762298584,3.021143674850464,4.15575647354126,4.358650207519531,1.563433289527893,4.697657585144043,4.533681869506836,3.1904211044311523
2017-07-01,,,,,,,,,,,,
2017-07-06,3.339799404144287,3.0093555450439453,2.7588295936584473,3.446794271469116,2.6588809490203857,2.7181193828582764,3.8617143630981445,4.202615261077881,1.8271918296813965,3.4533562660217285,3.5132932662963867,2.638406991958618
2017-07-21,3.0649569034576416,2.440187692642212,2.282667398452759,2.9107120037078857,2.4845211505889893,2.0041067600250244,3.3388900756835938,3.7806291580200195,1.3719041347503662,3.0525429248809814,3.2041754722595215,2.0761771202087402
2017-07-26,2.713937997817993,2.351654529571533,2.0349714756011963,2.462629795074463,2.1665377616882324,1.5713437795639038,2.910935878753662,3.265596866607666,1.16461181640625,2.655367612838745,2.791623115539551,1.7774852514266968
2017-07-29,3.133615016937256,1.7814968824386597,2.7096824645996094,3.427351713180542,2.031219959259033,2.8782989978790283,3.6109700202941895,3.723001003265381,1.693057656288147,3.306652545928955,2.429635524749756,2.6568775177001953
2017-08-18,2.863118886947632,1.8722244501113892,2.234776020050049,2.7554616928100586,1.7230334281921387,2.094902992248535,3.4773600101470947,3.947331666946411,1.6800086498260498,2.919990301132202,2.618589162826538,2.124823570251465
2017-08-30,,,,,,,,,,,,
2017-09-04,2.27677059173584,1.984574794769287,1.7553012371063232,2.688170909881592,1.795654535293579,2.16013503074646,2.8356080055236816,3.067981719970703,1.4285162687301636,2.5090503692626953,2.3817954063415527,1.8835514783859253
2017-09-12,1.1914280652999878,1.209733247756958,0.7523672580718994,1.2238025665283203,1.1477299928665161,0.7084676027297974,1.628990888595581,1.6886799335479736,0.6228809356689453,1.26397705078125,1.3203294277191162,0.7346886992454529
2017-09-27,1.7905523777008057,1.7764859199523926,1.1675950288772583,1.9336981773376465,1.7141504287719727,1.2081760168075562,2.6519370079040527,2.9297070503234863,1.1264609098434448,1.9708137512207031,2.06044602394104,1.211979866027832
2017-11-11,0.9874704480171204,0.39917314052581787,1.5181063413619995,1.5409704446792603,0.9234735369682312,1.5721280574798584,2.3409993648529053,2.113266944885254,1.7902934551239014,1.3326138257980347,0.587879478931427,1.6517071723937988
2017-11-13,2.4277708530426025,2.055342674255371,1.6882586479187012,2.5036962032318115,2.0194315910339355,1.6828972101211548,3.3394181728363037,3.8553693294525146,1.4875438213348389,2.581007719039917,2.627045154571533,1.6877881288528442
2017-11-16,1.9399120807647705,1.852494239807129,1.0908269882202148,0.42134368419647217,0.4086233675479889,0.08433251827955246,1.9457820653915405,1.8415865898132324,1.0881377458572388,1.9344229698181152,1.8445950746536255,1.092612862586975
2017-12-08,2.9169085025787354,2.1631031036376953,2.220550775527954,2.678635835647583,1.4667062759399414,2.138669013977051,3.8571557998657227,4.457054138183594,1.9638291597366333,2.968475341796875,2.387828826904297,2.19063663482666
2018-01-05,1.5662007331848145,1.0449368953704834,1.1923704147338867,0.4109620749950409,0.3652469515800476,0.115381620824337,2.493577241897583,2.2978878021240234,1.6018669605255127,1.8005293607711792,1.2964040040969849,1.3765790462493896
2018-01-30,0.9855016469955444,1.053023338317871,0.5699053406715393,0.867117702960968,0.9915343523025513,0.2984903156757355,1.1667163372039795,1.153523325920105,0.3448096513748169,0.9687598943710327,1.0450778007507324,0.46234142780303955
2018-02-26,1.0188837051391602,0.46991804242134094,1.0980077981948853,1.6114634275436401,1.2168867588043213,1.2321805953979492,1.8262182474136353,1.8729406595230103,0.6913759708404541,1.5153279304504395,1.3316254615783691,1.1420468091964722
2018-03-06,2.2105162143707275,2.2859725952148438,1.1746771335601807,2.11232852935791,2.09189510345459,1.2450233697891235,2.046299934387207,2.2113139629364014,0.7397177815437317,2.119607448577881,2.210486888885498,1.1312892436981201
2018-03-08,2.028019666671753,1.4861252307891846,1.7085800170898438,2.2601635456085205,1.9407131671905518,1.6534850597381592,2.069490432739258,2.105743408203125,0.9192113876342773,2.1171672344207764,1.8416965007781982,1.59983229637146
2018-03-11,1.575294017791748,1.1710563898086548,1.2402924299240112,1.399488091468811,1.2052737474441528,0.9498959183692932,1.728204607963562,1.8108279705047607,0.7872223258018494,1.5365605354309082,1.3808348178863525,1.0904827117919922
2018-03-13,2.418090343475342,1.9001740217208862,1.8640203475952148,2.416687250137329,2.2833380699157715,1.6526561975479126,2.110464334487915,2.156378746032715,0.9433538913726807,2.3713605403900146,2.115792989730835,1.6870390176773071
