Date,North mean,North median,North std,Central mean,Central median,Central std,South mean,South median,South std,Total mean,Total median,Total std
2019-02-24,18.79131,11.337465,18.037535,16.965683,10.238083,16.536919,12.032637,6.5950856,13.112926,17.008003,9.637652,16.967587
2019-03-01,25.376215,18.974112,27.370625,17.316057,11.406281,14.382065,17.2178,11.70565,18.358656,21.349043,14.835223,22.494982
2019-03-03,21.757708,18.088984,17.14857,16.42168,11.168336,13.746944,15.555812,11.630587,13.041263,18.907188,14.296197,15.674715
2019-03-11,18.227583,14.096951,15.270695,18.162903,13.280542,16.090675,13.069889,7.3428345,14.13739,17.391823,11.971842,15.51719
2019-03-21,,,,32.727062,19.87175,31.0188,,,,32.727062,19.87175,31.0188
2019-03-23,18.332047,15.705653,13.083239,14.246336,10.678915,10.168088,14.955471,10.674353,12.989666,16.375475,13.238674,12.265702
2019-04-02,22.102495,19.058834,16.199305,19.702862,16.94788,12.91574,18.420864,13.9241085,14.490225,20.840698,17.632328,14.957047
2019-04-12,21.899088,19.005236,15.029114,17.213837,14.522815,12.435136,17.25585,13.066647,14.005783,19.545187,16.491522,14.199569
2019-04-15,16.638842,13.866049,10.895958,13.716967,10.751546,9.27594,13.806869,10.20713,10.454394,15.175869,12.078038,10.379243
2019-04-17,16.468393,13.388077,12.236469,14.686878,11.225592,10.932771,15.117824,10.655137,13.689241,15.629988,12.329765,12.051705
2019-04-30,18.812517,14.812216,14.238726,14.593978,9.918399,10.512228,14.338729,10.418562,11.587927,16.514965,11.994688,12.72241
2019-05-02,17.271835,14.701758,11.172856,14.350281,11.344468,9.34072,15.557717,12.86771,10.446465,15.978152,13.200308,10.534988
2019-05-05,15.815763,13.239414,10.656688,12.765714,9.492001,9.214985,13.740511,10.46759,10.177253,14.42161,11.318058,10.193144
2019-05-15,13.943903,12.236424,9.665689,10.770038,8.387197,7.497512,13.968986,8.705822,14.475621,12.817767,10.23567,9.981326
2019-06-01,15.562182,13.852692,8.751926,13.669584,11.962456,8.593296,12.024121,9.486796,9.5305395,14.424614,12.597355,8.885462
2019-06-16,18.237421,15.701096,11.893918,15.080359,11.502236,11.261608,15.36217,10.8704815,13.272201,16.68326,13.368612,11.986035
2019-06-19,19.516504,17.285728,9.616736,15.954423,12.900805,8.605242,16.190456,13.130472,9.029671,17.748486,15.000267,9.337341
2019-06-21,17.457277,14.931889,10.583645,14.562069,11.28426,9.475604,14.866789,11.09322,11.621234,16.03937,12.865053,10.460407
2019-06-24,23.811872,22.669035,17.202242,16.762783,13.816798,13.282873,16.417265,11.549129,14.514272,19.527008,16.979378,15.5428505
2019-06-29,20.026295,17.729956,13.023998,34.12151,25.084263,36.011494,38.35614,25.75188,40.12731,25.946896,19.97139,26.509533
2019-07-04,15.933767,14.507079,10.848034,13.775213,11.651485,9.55589,12.508101,8.9844675,11.387736,14.659012,12.558209,10.579223
2019-07-06,12.195772,10.895067,8.250233,9.816915,8.271386,6.166228,10.331252,7.265351,9.281294,11.07406,9.362957,7.8328342
2019-07-09,,,,,,,,,,,,
2019-07-11,,,,15.175567,13.825932,8.652182,20.203741,17.225103,14.092817,16.8436,14.705076,11.025228
2019-07-16,14.863084,13.592753,10.159407,14.1426735,12.009028,9.668846,13.861175,8.316092,14.527185,14.449758,12.192841,10.757101
2019-07-24,28.848707,26.475151,16.797176,22.794943,22.191442,18.875065,48.49819,46.660442,20.362587,25.658524,23.813736,18.879677
2019-08-03,16.767702,14.856346,9.9251375,14.227485,11.141573,9.149974,12.223027,8.80483,10.687829,15.185648,12.513431,9.915692
2019-08-05,14.604006,13.325407,8.901901,12.246761,10.114567,8.070363,11.107425,7.913748,9.966355,13.24315,11.273368,8.888445
2019-08-08,24.84232,22.695086,15.498222,16.92923,14.957229,10.184701,19.272346,16.34712,12.004589,21.199183,19.610464,13.817503
2019-08-10,24.803276,23.187496,11.257397,16.776543,15.748783,7.9058194,20.800943,18.646759,10.487458,21.360847,20.156221,10.708205
2019-08-13,15.649852,14.710399,7.4342246,13.750716,12.430958,8.15637,13.931524,9.777639,12.028419,14.715941,13.375475,8.553416
2019-08-23,17.8959,16.42444,8.163998,13.773171,12.815778,6.7060776,16.810001,14.682536,9.769693,16.26379,15.096411,8.15782
2019-08-28,19.417295,17.843887,11.359294,14.146682,11.23306,8.170685,16.574232,13.278362,12.864023,16.96806,14.6505375,10.630945
2019-08-30,21.071209,19.37466,10.8499,16.231598,13.705747,9.065443,18.37336,14.285926,14.27991,18.932543,16.804564,11.052734
2019-09-07,,,,,,,,,,,,
2019-09-09,25.496384,20.353214,24.338676,14.486296,12.204426,10.206007,37.767136,23.672993,43.970284,24.692537,16.97477,29.341412
2019-09-22,16.421057,15.05111,10.867611,15.390942,13.636836,10.5637865,13.602688,8.977022,13.763598,15.629194,13.757301,11.280847
2019-09-27,15.624113,14.324709,6.381086,14.430043,12.788437,7.0774584,13.631798,10.369776,9.912222,14.901795,13.376611,7.2747107
2019-10-09,17.482552,15.278183,10.78699,14.978845,13.0185175,8.772638,17.159336,10.381216,20.120485,16.539492,14.021974,12.02253
2019-10-12,16.710924,14.706843,13.860571,15.94716,16.676216,9.037639,13.920775,7.6481605,16.918491,16.051435,14.387764,13.327152
2019-11-18,30.998093,21.749767,32.319077,18.184572,16.328737,15.045564,31.777996,26.40429,22.079023,26.53308,19.659897,26.6388
2019-12-03,19.98068,15.800848,19.632591,14.861387,12.24103,14.886935,23.189775,13.992222,26.970987,18.40583,14.029148,19.50099
2019-12-06,20.481344,18.68755,13.547906,11.506735,9.77778,7.2076864,20.03315,15.571314,18.99436,19.447273,17.339937,13.955742
2019-12-08,19.161652,14.462204,21.344225,12.708453,10.305898,13.717319,17.525398,10.884529,20.548374,16.41444,12.150541,18.866686
2019-12-11,,,,,,,,,,,,
2019-12-13,16.486677,16.113117,5.389659,12.355577,11.547539,7.3973985,16.982054,13.018583,12.787386,13.818266,12.223832,9.406952
2019-12-26,23.378517,22.35038,13.300815,21.635765,21.433228,3.8796933,14.917232,7.418392,21.900036,20.824799,19.79128,16.313524
2020-01-07,23.673714,19.059757,25.897564,24.083757,21.092127,21.68172,19.664814,13.639343,19.585136,23.056423,19.09563,24.01084
2020-01-15,16.104116,14.763354,9.660551,11.46586,8.467243,6.769264,21.774977,12.899401,28.136002,14.878854,11.914509,12.66279
2020-01-25,16.790236,15.056053,10.590495,14.410241,11.795728,9.409287,16.568237,13.44206,10.334046,15.757253,13.579566,10.125735
2020-02-01,19.272844,17.445404,11.346582,18.283651,15.84412,14.292068,22.86992,20.296547,10.967558,19.451887,17.59557,12.482914
2020-02-11,20.906343,17.718107,12.934086,18.99234,14.37143,13.208812,23.671057,20.978762,10.240908,20.608124,18.111782,12.750537
2020-02-24,18.948233,14.165625,18.503231,17.522413,11.689445,21.0493,26.760931,19.478596,21.77525,19.385456,14.017162,20.155874
2020-02-29,16.537851,14.530656,9.624943,15.304237,11.581068,10.936753,18.217604,15.320311,10.43621,16.325502,13.891421,10.282534
2020-03-10,19.495432,15.467825,12.820789,17.959955,12.069229,13.670931,29.745401,26.025974,12.278436,20.447683,18.417706,13.601551
2020-03-12,20.930614,17.225628,12.569536,18.369936,12.7835455,13.209523,27.989338,25.244308,11.611949,21.069738,18.577415,13.02452
2020-03-15,22.371737,18.141129,14.376643,19.413599,13.523325,13.957683,25.971607,22.104628,12.282377,21.84375,18.189009,14.082216
2020-03-20,19.202686,15.506762,11.215098,17.761734,13.362397,11.9918,23.151693,20.438374,10.412674,19.267464,16.399998,11.511164
